domain,post_type,page_url,title_ar,document_url,document_format,reference_years,status
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3-5/,الأرقام القياسية الشهرية لأسعار المستهلك لسنة 2015م _ 2019م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2015%D9%85-2019%D9%85.pdf,pdf,2015;2019;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b9%d8%af%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d8%a7%d9%84%d8%b3%d9%86%d9%88%d9%8a-%d9%84%d8%b3%d9%86%d8%a9-2015%d9%85__2019%d9%85/,معدل التضخم السنوي لسنة 2015م _ 2019م,https://bsc.ly/wp-content/uploads/2023/05/%D9%85%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D8%A7%D9%84%D8%B3%D9%86%D9%88%D9%8A-%D9%84%D8%B3%D9%86%D8%A9-2015%D9%85-2019%D9%85.pdf,pdf,2015;2019;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b9%d8%af%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a-%d9%84%d8%b3%d9%86%d8%a9-2015%d9%85__2019%d9%85/,معدل التضخم الشهري لسنة 2015م _ 2019م,https://bsc.ly/wp-content/uploads/2023/05/%D9%85%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A-%D9%84%D8%B3%D9%86%D8%A9-2015%D9%85-2019%D9%85.pdf,pdf,2015;2019;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3-6/,الأرقام القياسية الشهرية لأسعار المستهلك لسنة 2018م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2018%D9%85.pdf,pdf,2018;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%b9%d9%86-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88-%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3/,تقرير عن التضخم و الأرقام القياسية لأسعار المستهلك لشهر ديسمبر 2018م,https://bsc.ly/wp-content/uploads/2023/05/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%B9%D9%86-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B4%D9%87%D8%B1-%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2018%D9%85.pdf,pdf,2018;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%8a%d9%86%d8%a7%d9%8a%d8%b1-%d9%81%d8%a8%d8%b1%d8%a7%d9%8a/,الأرقام القياسية الشهرية يناير _فبراير _مارس لأسعار المستهلك لسنة 2017م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%8A%D9%86%D8%A7%D9%8A%D8%B1-%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1-%D9%85%D8%A7%D8%B1%D8%B3-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2017%D9%85.pdf,pdf,2017;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3-7/,الأرقام القياسية الشهرية لأسعار المستهلك لسنة 2017م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2017%D9%85.pdf,pdf,2017;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3-8/,الأرقام القياسية الشهرية لأسعار المستهلك لسنة 2016م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2016%D9%85-1.pdf,pdf,2016;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d9%86%d9%87%d8%a7%d8%a6%d9%8a%d8%a9-%d9%84%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84/,نتائج النهائية لمسح التجارة الداخلية والخدمات 2010م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D8%B3%D8%AD-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-2010.pdf,pdf,2010;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a%d8%a9-%d9%88-%d8%a7%d9%84%d8%ae%d8%af%d9%85%d8%a7%d8%aa2007/,نتائج التجارة الداخلية و الخدمات2007م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA2007.pdf,pdf,2007;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d8%ae%d8%af%d9%85%d8%a7%d8%aa-2012/,نتائج مسح التجارة الداخلية والخدمات 2012م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D8%B3%D8%AD-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-2012.pdf,pdf,2012;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d9%84%d9%84/,الأرقام القياسية للتجارة الخارجية للسنوات 2012م _ 2016م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%84%D9%84%D8%B3%D9%86%D9%88%D8%A7%D8%AA-2012-2016.pdf,pdf,2012;2016;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d9%84%d9%84-2/,الأرقام القياسية للتجارة الخارجية للسنوات  2011م _2015م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%84%D9%84%D8%B3%D9%86%D9%88%D8%A7%D8%AA-2011-2015.pdf,pdf,2011;2015;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d9%84%d9%84-3/,الأرقام القياسية للتجارة الخارجية للسنوات  2014م _ 2018م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%84%D9%84%D8%B3%D9%86%D9%88%D8%A7%D8%AA-2014-2018.pdf,pdf,2014;2018;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-2013-2017/,الأرقام القياسية للتجارة الخارجية للسنوات 2013م _ 2017م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3.pdf,pdf,2013;2017;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3-9/,الأرقام القياسية الشهرية لأسعار المستهلك لسنة 2015م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2015%D9%85.pdf,pdf,2015;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b3%d8%ad-%d8%a5%d8%ad%d8%b5%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%ad%d9%88%d9%8a%d9%84%d9%8a%d9%84%d8%a9-2007/,مسح إحصاءات الصناعات التحويليلة 2007م,https://bsc.ly/wp-content/uploads/2023/05/2007%D9%85%D9%86%D8%B4%D8%A2%D8%AA-%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AD%D9%88%D9%8A%D9%84%D9%8A%D8%A9.pdf,pdf,2007;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3-10/,الأرقام القياسية الشهرية لأسعار المستهلك لسنة 2014م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2014%D9%85.pdf,pdf,2014;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3%d9%8a%d8%a9-%d9%84%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d8%b5%d8%ba%d9%8a/,النتائج الرئيسية لمسح الصناعات الصغيرة لعام 2009م,https://bsc.ly/wp-content/uploads/2023/05/Small-Industrial2009.pdf,pdf,2009;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3%d9%8a%d8%a9-%d9%84%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d9%83%d8%a8%d9%8a/,النتائج الرئيسية لمسح الصناعات الكبيرة لعام 2009م,https://bsc.ly/wp-content/uploads/2023/05/Big-Industrial2009.pdf,pdf,2009;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3%d9%8a%d8%a9-%d9%84%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d9%81%d9%86%d8%a7%d8%af%d9%82-%d9%81%d9%8a-%d9%83%d9%84-%d9%85%d9%86/,النتائج الرئيسية لمسح الفنادق في كل منطقة لعام 2009م,https://bsc.ly/wp-content/uploads/2023/05/%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%D8%A7%D9%84%D9%86%D8%B4%D8%B1%D8%A9-2009.pdf,pdf,2009;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d9%80%d8%b4%d8%b1%d8%a9-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a%d8%a9-%d9%84%d9%85%d8%b3%d8%ad-%d9%85%d9%86%d8%b4%d9%80%d9%80%d9%80%d8%a2%d8%aa-%d8%a7%d9%84%d8%aa%d8%ac/,النـشرة الإحصائية  لمسح منشـــآت التجارة الداخلية  قطاع الفنـــادق لعــــام 2003م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D9%86%D8%B4%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D8%B3%D8%AD-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%81%D9%86%D8%A7%D8%AF%D9%822003.pdf,pdf,2003;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b3%d8%ad-%d8%a5%d8%ad%d8%b5%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d9%81%d9%86%d8%a7%d8%af%d9%82-2007/,مسح إحصاءات الفنادق 2007م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%AE%D8%A7%D8%B5-%D8%A8%D8%A7%D9%84%D9%81%D9%86%D8%A7%D8%AF%D9%822007.pdf,pdf,2007;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3%d9%8a%d8%a9-%d9%84%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d9%88/,النتائج الرئيسية لمسح الصناعات المتوسطة حسب النشاط الاقتصادي لعام 2009م,https://bsc.ly/wp-content/uploads/2023/05/Medium-Industrial.pdf,pdf,2009;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b3%d8%ad-%d8%a5%d8%ad%d8%b5%d8%a7%d8%a1%d8%a7%d8%aa-%d9%85%d9%86%d8%b4%d8%a2%d8%aa-%d8%a7%d9%84%d8%a8%d9%86%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%aa%d8%b4%d9%8a%d8%af-2007/,مسح إحصاءات منشآت البناء والتشيد 2007م,https://bsc.ly/wp-content/uploads/2023/05/2007%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D8%AA%D8%B4%D9%8A%D9%8A%D8%AF.pdf,pdf,2007;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a7%d9%84%d9%85%d8%b3%d8%ad-%d8%a7%d9%84%d8%b3%d9%86%d9%88%d9%8a-%d9%84%d9%82%d8%b7%d8%a7%d8%b9-%d8%a7%d9%84%d8%aa%d8%b4%d9%8a%d9%8a%d8%af-%d9%88%d8%a7%d9%84%d8%a8/,نتائج المسح السنوي لقطاع التشييد والبناء 2003م,https://bsc.ly/wp-content/uploads/2023/05/%D9%84%D8%AA%D8%B4%D9%8A%D9%8A%D8%AF-%D9%88%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D8%A1_2003.pdf,pdf,2003;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%b1%d9%82%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%87%d9%84%d9%83-%d9%84%d8%b3%d9%86%d8%a9-2010%d9%85-_201/,الرقم القياسي لأسعار المستهلك لسنة 2010م _ 2018م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2010%D9%85-2018%D9%85.pdf,pdf,2010;2018;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%b1%d9%82%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%87%d9%84%d9%83-%d9%84%d8%b3%d9%86%d8%a9-2010%d9%85-_2-2/,الرقم القياسي لأسعار المستهلك لسنة 2010م _2017م,https://bsc.ly/wp-content/uploads/2023/05/%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D9%84%D8%B3%D9%86%D8%A9-2010%D9%85-2017%D9%85.pdf,pdf,2010;2017;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b9%d8%af%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%84%d8%b3%d9%86%d8%a9-2012%d9%85-_2017%d9%85/,معدل التضخم لسنة 2012م _2017م,https://bsc.ly/wp-content/uploads/2023/05/%D9%85%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%84%D8%B3%D9%86%D8%A9-2012%D9%85-2017%D9%85.pdf,pdf,2012;2017;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%85%d8%b9%d8%af%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%84%d8%b3%d9%86%d8%a9-2012%d9%85-_2018%d9%85/,معدل التضخم لسنة 2012م _ 2018م,https://bsc.ly/wp-content/uploads/2023/05/%D9%85%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%84%D8%B3%D9%86%D8%A9-2012%D9%85-2018%D9%85.pdf,pdf,2012;2018;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-1998-%d9%85/,الكتاب الإحصائي 1998م,https://bsc.ly/wp-content/uploads/2023/05/1998-1.pdf,pdf,1998;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-1999-%d9%85/,الكتاب الإحصائي 1999م,https://bsc.ly/wp-content/uploads/2023/05/1999.pdf,pdf,1999;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-2002-%d9%85/,الكتاب الإحصائي 2002م,https://bsc.ly/wp-content/uploads/2023/05/k2002.pdf,pdf,2002;2023,document_linked
